id,popularity_score
1064,181.72727272727278
1062,162.4545454545455
1066,159.4545454545455
1065,154.3636363636364
159,131.18181818181822
560,117.45454545454547
549,72.00000000000001
173,65.2727272727273
44,62.363636363636374
151,56.909090909090914
590,53.45454545454546
19,53.45454545454546
161,52.81818181818182
1088,52.181818181818194
540,49.545454545454554
150,49.36363636363637
52,49.18181818181819
143,47.36363636363637
31,47.18181818181819
1063,44.81818181818183
13,40.27272727272728
558,40.18181818181819
415,37.72727272727273
56,37.18181818181819
583,36.81818181818183
33,36.727272727272734
551,35.72727272727274
1087,34.81818181818182
43,33.727272727272734
1060,33.27272727272728
148,33.0909090909091
979,32.81818181818183
629,31.727272727272737
1057,31.545454545454554
1059,31.090909090909097
86,30.00000000000001
1055,29.36363636363637
1079,28.63636363636364
154,28.18181818181819
1086,27.18181818181819
81,27.000000000000007
1080,26.27272727272728
152,26.000000000000007
491,25.545454545454554
516,25.27272727272728
633,23.818181818181824
548,23.545454545454554
153,23.45454545454546
142,22.909090909090917
1085,21.909090909090914
1056,21.54545454545455
163,21.27272727272728
38,20.818181818181827
469,20.818181818181827
841,20.54545454545455
1053,20.45454545454546
40,20.36363636363637
512,20.181818181818187
546,19.72727272727273
164,19.54545454545455
724,19.45454545454546
588,19.36363636363637
1081,19.363636363636367
626,19.181818181818183
177,18.727272727272734
155,18.272727272727277
1084,17.909090909090914
1006,17.54545454545455
586,17.54545454545455
1054,17.181818181818187
84,17.181818181818187
1092,16.81818181818182
165,16.45454545454546
459,16.000000000000004
160,15.636363636363638
513,15.636363636363638
158,15.636363636363638
780,15.545454545454549
631,15.272727272727275
461,15.272727272727275
82,15.272727272727275
1052,15.181818181818183
779,14.636363636363638
517,14.363636363636367
1083,14.272727272727275
1082,14.090909090909093
130,14.000000000000002
627,13.909090909090912
770,13.818181818181822
16,13.81818181818182
36,13.81818181818182
362,13.81818181818182
1032,13.72727272727273
15,13.636363636363638
634,13.454545454545457
1078,13.181818181818183
1031,13.181818181818183
60,13.090909090909093
635,13.090909090909092
625,12.81818181818182
14,12.272727272727275
767,12.181818181818185
727,12.181818181818183
83,12.181818181818183
1033,11.909090909090912
137,11.363636363636365
784,11.363636363636365
175,11.363636363636365
1074,11.181818181818183
377,11.090909090909093
176,11.090909090909093
997,11.000000000000004
655,10.81818181818182
436,10.636363636363638
1077,10.090909090909092
1073,10.090909090909092
426,9.90909090909091
984,9.81818181818182
423,9.636363636363638
49,9.545454545454547
359,9.545454545454547
570,9.363636363636365
201,9.363636363636365
521,9.363636363636365
195,9.363636363636365
200,9.363636363636365
198,9.363636363636365
795,9.363636363636365
794,9.363636363636365
824,9.363636363636365
1038,9.363636363636365
196,9.363636363636365
223,9.363636363636365
225,9.363636363636365
981,9.363636363636365
658,9.363636363636365
505,9.363636363636365
470,9.363636363636365
474,9.363636363636365
475,9.363636363636365
476,9.363636363636365
257,9.363636363636365
202,9.363636363636365
203,9.363636363636365
205,9.363636363636365
958,9.363636363636365
405,9.363636363636365
800,9.363636363636365
579,9.363636363636365
999,9.363636363636365
504,9.363636363636365
520,9.363636363636365
222,9.363636363636365
219,9.363636363636365
990,9.363636363636365
572,9.363636363636365
573,9.363636363636365
522,9.363636363636365
530,9.363636363636365
536,9.363636363636365
535,9.363636363636365
534,9.363636363636365
532,9.363636363636365
1075,9.363636363636365
1159,9.363636363636365
1156,9.363636363636365
1158,9.363636363636365
479,9.363636363636365
478,9.363636363636365
242,9.363636363636365
241,9.363636363636365
238,9.363636363636365
237,9.363636363636365
235,9.363636363636365
234,9.363636363636365
231,9.363636363636365
944,9.363636363636365
937,9.363636363636365
936,9.363636363636365
935,9.363636363636365
303,9.363636363636365
302,9.363636363636365
970,9.363636363636365
964,9.363636363636365
963,9.363636363636365
962,9.363636363636365
961,9.363636363636365
960,9.363636363636365
673,9.363636363636365
672,9.363636363636365
480,9.363636363636365
676,9.363636363636365
682,9.363636363636365
684,9.363636363636365
689,9.363636363636365
68,9.363636363636365
69,9.363636363636365
669,9.363636363636365
668,9.363636363636365
665,9.363636363636365
699,9.363636363636365
709,9.363636363636365
677,9.363636363636365
678,9.363636363636365
679,9.363636363636365
719,9.363636363636365
720,9.363636363636365
327,9.363636363636365
335,9.363636363636365
336,9.363636363636365
337,9.363636363636365
338,9.363636363636365
339,9.363636363636365
674,9.363636363636365
671,9.363636363636365
72,9.363636363636365
71,9.363636363636365
263,9.363636363636365
264,9.363636363636365
297,9.363636363636365
299,9.363636363636365
266,9.363636363636365
295,9.363636363636365
924,9.363636363636365
301,9.363636363636365
925,9.363636363636365
926,9.363636363636365
929,9.363636363636365
927,9.363636363636365
690,9.363636363636365
675,9.363636363636365
326,9.363636363636365
325,9.363636363636365
323,9.363636363636365
321,9.363636363636365
874,9.363636363636365
873,9.363636363636365
872,9.363636363636365
893,9.363636363636365
320,9.363636363636365
319,9.363636363636365
912,9.363636363636365
910,9.363636363636365
907,9.363636363636365
906,9.363636363636365
905,9.363636363636365
261,9.363636363636365
260,9.363636363636365
341,9.363636363636365
443,9.363636363636365
444,9.363636363636365
372,9.363636363636365
368,9.363636363636365
858,9.363636363636365
374,9.363636363636365
445,9.363636363636365
857,9.363636363636365
441,9.363636363636365
440,9.363636363636365
854,9.363636363636365
855,9.363636363636365
856,9.363636363636365
442,9.363636363636365
89,9.363636363636365
90,9.363636363636365
91,9.363636363636365
881,9.363636363636365
712,9.363636363636365
751,9.363636363636365
750,9.363636363636365
422,9.363636363636365
746,9.363636363636365
1157,9.363636363636365
1131,9.363636363636365
1126,9.363636363636365
1136,9.363636363636365
1124,9.363636363636365
395,9.363636363636365
743,9.363636363636365
79,9.363636363636365
78,9.363636363636365
850,9.363636363636365
396,9.363636363636365
403,9.363636363636365
401,9.363636363636365
507,9.363636363636365
399,9.363636363636365
506,9.363636363636365
801,9.363636363636365
802,9.363636363636365
803,9.363636363636365
804,9.363636363636365
805,9.363636363636365
806,9.363636363636365
809,9.363636363636365
619,9.272727272727273
528,9.181818181818183
1030,9.181818181818183
847,9.181818181818183
190,9.181818181818183
298,9.181818181818183
39,9.181818181818183
324,9.181818181818183
80,9.000000000000002
680,9.000000000000002
602,9.000000000000002
75,9.000000000000002
371,9.000000000000002
207,9.000000000000002
296,9.000000000000002
73,9.000000000000002
88,9.000000000000002
1026,9.000000000000002
74,9.000000000000002
62,9.000000000000002
603,9.000000000000002
1071,8.81818181818182
638,8.81818181818182
61,8.81818181818182
563,8.636363636363638
1025,8.636363636363638
363,8.636363636363638
722,8.636363636363638
26,8.454545454545457
427,8.454545454545457
453,8.454545454545455
58,8.363636363636365
617,8.181818181818183
100,8.181818181818183
822,8.090909090909092
35,8.090909090909092
496,8.090909090909092
135,8.090909090909092
85,8.000000000000002
171,8.000000000000002
213,8.000000000000002
209,8.000000000000002
138,7.81818181818182
983,7.818181818181818
23,7.727272727272728
1076,7.7272727272727275
647,7.545454545454547
59,7.545454545454546
17,7.454545454545456
129,7.454545454545455
46,7.454545454545455
434,7.454545454545455
437,7.454545454545455
27,7.454545454545455
147,7.363636363636365
462,7.363636363636364
608,7.363636363636364
796,7.272727272727273
29,7.2727272727272725
624,7.181818181818183
837,7.181818181818183
942,7.1818181818181825
695,7.1818181818181825
167,7.090909090909092
156,7.090909090909092
616,7.000000000000001
785,7.000000000000001
723,6.90909090909091
623,6.818181818181819
569,6.818181818181819
47,6.818181818181818
815,6.818181818181818
726,6.7272727272727275
1123,6.636363636363637
614,6.454545454545455
1104,6.454545454545455
375,6.454545454545455
365,6.454545454545455
386,6.454545454545455
556,6.454545454545455
500,6.454545454545455
782,6.454545454545455
247,6.363636363636365
502,6.363636363636364
1007,6.1818181818181825
652,6.1818181818181825
50,6.1818181818181825
696,6.1818181818181825
1110,6.1818181818181825
657,6.090909090909092
656,6.090909090909092
648,6.090909090909092
1070,6.090909090909092
523,6.090909090909092
1041,6.090909090909092
773,6.090909090909091
132,6.000000000000001
379,6.000000000000001
618,5.90909090909091
1122,5.909090909090909
169,5.909090909090909
996,5.909090909090909
430,5.909090909090909
28,5.818181818181819
414,5.727272727272728
771,5.727272727272728
772,5.727272727272728
948,5.727272727272728
1050,5.727272727272728
1028,5.7272727272727275
378,5.7272727272727275
30,5.636363636363637
361,5.636363636363637
820,5.545454545454547
452,5.545454545454546
454,5.545454545454546
97,5.545454545454546
34,5.545454545454546
66,5.454545454545455
168,5.454545454545455
576,5.454545454545455
790,5.454545454545455
878,5.363636363636364
425,5.363636363636364
32,5.363636363636364
416,5.363636363636364
67,5.363636363636364
1029,5.363636363636364
212,5.363636363636364
621,5.363636363636364
448,5.363636363636364
816,5.363636363636364
797,5.272727272727273
390,5.2727272727272725
788,5.2727272727272725
133,5.2727272727272725
252,5.2727272727272725
424,5.2727272727272725
166,5.2727272727272725
848,5.1818181818181825
518,5.1818181818181825
792,5.1818181818181825
499,5.181818181818182
433,5.181818181818182
547,5.181818181818182
789,5.090909090909092
622,5.000000000000001
1146,5.000000000000001
611,5.000000000000001
978,5.000000000000001
1143,5.000000000000001
810,5.000000000000001
510,5.000000000000001
845,5.000000000000001
1042,5.000000000000001
412,5.0
54,5.0
383,5.0
781,5.0
972,5.0
463,5.0
654,4.90909090909091
817,4.909090909090909
812,4.909090909090909
775,4.909090909090909
1101,4.909090909090909
697,4.818181818181818
1102,4.818181818181818
814,4.818181818181818
752,4.818181818181818
1024,4.818181818181818
864,4.7272727272727275
1108,4.7272727272727275
838,4.7272727272727275
693,4.7272727272727275
1069,4.636363636363637
538,4.636363636363637
888,4.636363636363637
370,4.636363636363637
774,4.636363636363637
449,4.636363636363637
438,4.636363636363637
509,4.636363636363637
466,4.636363636363637
606,4.636363636363637
609,4.636363636363637
985,4.636363636363637
211,4.636363636363637
1115,4.636363636363637
1116,4.636363636363637
1022,4.636363636363637
1001,4.636363636363637
1121,4.636363636363637
1111,4.636363636363637
1153,4.636363636363637
387,4.636363636363637
1048,4.636363636363637
660,4.636363636363637
1117,4.636363636363637
1049,4.636363636363637
131,4.545454545454546
821,4.545454545454546
692,4.545454545454546
376,4.545454545454546
844,4.545454545454546
1047,4.454545454545455
694,4.454545454545455
494,4.454545454545454
460,4.454545454545454
458,4.454545454545454
691,4.363636363636364
798,4.363636363636364
385,4.363636363636364
865,4.363636363636364
851,4.272727272727273
882,4.272727272727273
830,4.272727272727273
852,4.272727272727273
1145,4.272727272727273
1133,4.272727272727273
1144,4.272727272727273
869,4.272727272727273
725,4.272727272727273
895,4.272727272727273
761,4.272727272727273
419,4.272727272727273
860,4.272727272727273
367,4.272727272727273
698,4.272727272727273
903,4.272727272727273
759,4.272727272727273
1014,4.272727272727273
492,4.272727272727273
1043,4.272727272727273
849,4.272727272727273
918,4.272727272727273
64,4.272727272727273
706,4.272727272727273
885,4.272727272727273
645,4.272727272727273
933,4.272727272727273
681,4.272727272727273
992,4.272727272727273
786,4.272727272727273
946,4.272727272727273
1010,4.272727272727273
1148,4.272727272727273
574,4.272727272727273
1149,4.272727272727273
995,4.272727272727273
447,4.2727272727272725
758,4.2727272727272725
813,4.2727272727272725
908,4.2727272727272725
451,4.2727272727272725
456,4.2727272727272725
464,4.2727272727272725
917,4.2727272727272725
1003,4.2727272727272725
610,4.2727272727272725
468,4.2727272727272725
1002,4.2727272727272725
1100,4.1818181818181825
63,4.1818181818181825
571,4.090909090909092
455,4.090909090909092
886,4.090909090909092
12,4.090909090909092
765,4.090909090909092
575,4.090909090909091
791,4.090909090909091
842,4.090909090909091
1103,4.090909090909091
364,4.0
778,4.0
501,3.9090909090909096
515,3.9090909090909096
1141,3.9090909090909096
659,3.9090909090909096
473,3.9090909090909096
467,3.9090909090909096
643,3.9090909090909096
764,3.9090909090909096
762,3.9090909090909096
716,3.9090909090909096
413,3.9090909090909096
404,3.9090909090909096
408,3.9090909090909096
394,3.9090909090909096
827,3.9090909090909096
808,3.9090909090909096
428,3.9090909090909096
421,3.9090909090909096
418,3.9090909090909096
705,3.9090909090909096
715,3.9090909090909096
714,3.9090909090909096
756,3.9090909090909096
755,3.9090909090909096
446,3.9090909090909096
757,3.9090909090909096
707,3.9090909090909096
664,3.9090909090909096
578,3.9090909090909096
613,3.9090909090909096
639,3.9090909090909096
537,3.9090909090909096
95,3.9090909090909096
519,3.9090909090909096
508,3.9090909090909096
381,3.9090909090909096
94,3.9090909090909096
876,3.9090909090909096
993,3.9090909090909096
1000,3.9090909090909096
389,3.9090909090909096
902,3.9090909090909096
900,3.9090909090909096
930,3.9090909090909096
938,3.9090909090909096
229,3.9090909090909096
887,3.9090909090909096
1004,3.9090909090909096
994,3.9090909090909096
982,3.9090909090909096
977,3.9090909090909096
1018,3.9090909090909096
1020,3.9090909090909096
1034,3.9090909090909096
1099,3.9090909090909096
1152,3.9090909090909096
1150,3.9090909090909096
1107,3.9090909090909096
1113,3.9090909090909096
1017,3.9090909090909096
1015,3.9090909090909096
1013,3.9090909090909096
1012,3.9090909090909096
987,3.9090909090909096
1023,3.9090909090909096
216,3.9090909090909096
1016,3.9090909090909096
828,3.9090909090909096
384,3.9090909090909096
392,3.9090909090909096
891,3.9090909090909096
877,3.9090909090909096
373,3.9090909090909096
879,3.9090909090909096
833,3.9090909090909096
393,3.9090909090909096
487,3.9090909090909096
662,3.9090909090909096
457,3.9090909090909096
884,3.9090909090909096
883,3.9090909090909096
923,3.9090909090909096
901,3.9090909090909096
490,3.9090909090909096
620,3.9090909090909096
489,3.9090909090909096
670,3.9090909090909096
811,3.818181818181819
651,3.818181818181819
867,3.818181818181819
768,3.8181818181818183
861,3.8181818181818183
189,3.727272727272728
742,3.727272727272728
601,3.727272727272728
497,3.727272727272728
945,3.7272727272727275
721,3.7272727272727275
65,3.7272727272727275
776,3.6363636363636367
793,3.6363636363636367
807,3.545454545454546
825,3.545454545454546
410,3.545454545454546
409,3.545454545454546
777,3.545454545454546
407,3.545454545454546
826,3.545454545454546
397,3.545454545454546
398,3.545454545454546
713,3.545454545454546
406,3.545454545454546
753,3.545454545454546
748,3.545454545454546
700,3.545454545454546
708,3.545454545454546
701,3.545454545454546
702,3.545454545454546
704,3.545454545454546
663,3.545454545454546
687,3.545454545454546
718,3.545454545454546
411,3.545454545454546
760,3.545454545454546
439,3.545454545454546
432,3.545454545454546
745,3.545454545454546
754,3.545454545454546
711,3.545454545454546
683,3.545454545454546
686,3.545454545454546
612,3.545454545454546
637,3.545454545454546
595,3.545454545454546
636,3.545454545454546
498,3.545454545454546
488,3.545454545454546
471,3.545454545454546
511,3.545454545454546
524,3.545454545454546
526,3.545454545454546
527,3.545454545454546
531,3.545454545454546
1161,3.545454545454546
1142,3.545454545454546
514,3.545454545454546
503,3.545454545454546
666,3.545454545454546
477,3.545454545454546
667,3.545454545454546
642,3.545454545454546
644,3.545454545454546
646,3.545454545454546
472,3.545454545454546
717,3.545454545454546
744,3.545454545454546
328,3.545454545454546
870,3.545454545454546
871,3.545454545454546
859,3.545454545454546
875,3.545454545454546
93,3.545454545454546
829,3.545454545454546
943,3.545454545454546
939,3.545454545454546
934,3.545454545454546
932,3.545454545454546
973,3.545454545454546
974,3.545454545454546
971,3.545454545454546
230,3.545454545454546
70,3.545454545454546
227,3.545454545454546
226,3.545454545454546
267,3.545454545454546
928,3.545454545454546
931,3.545454545454546
899,3.545454545454546
947,3.545454545454546
921,3.545454545454546
913,3.545454545454546
259,3.545454545454546
832,3.545454545454546
380,3.545454545454546
391,3.545454545454546
831,3.545454545454546
880,3.545454545454546
890,3.545454545454546
889,3.545454545454546
853,3.545454545454546
1008,3.545454545454546
975,3.545454545454546
976,3.545454545454546
991,3.545454545454546
959,3.545454545454546
1040,3.545454545454546
1037,3.545454545454546
1011,3.545454545454546
224,3.545454545454546
221,3.545454545454546
220,3.545454545454546
1021,3.545454545454546
258,3.545454545454546
966,3.545454545454546
965,3.545454545454546
968,3.545454545454546
969,3.545454545454546
1009,3.545454545454546
186,3.545454545454546
193,3.545454545454546
1019,3.545454545454546
1096,3.545454545454546
1097,3.545454545454546
1044,3.545454545454546
1046,3.545454545454546
1036,3.545454545454546
1035,3.545454545454546
1125,3.545454545454546
1120,3.545454545454546
1140,3.545454545454546
1137,3.545454545454546
1129,3.545454545454546
1163,3.545454545454546
1162,3.545454545454546
1164,3.545454545454546
1154,3.545454545454546
1155,3.545454545454546
1147,3.363636363636364
605,3.363636363636364
580,3.363636363636364
1105,3.363636363636364
1138,3.363636363636364
766,3.3636363636363638
358,3.3636363636363638
533,3.3636363636363638
868,3.2727272727272734
525,3.181818181818182
388,3.181818181818182
417,3.181818181818182
366,3.181818181818182
703,3.181818181818182
685,3.181818181818182
607,3.181818181818182
577,3.181818181818182
77,3.181818181818182
640,3.181818181818182
1135,3.181818181818182
1005,3.181818181818182
919,3.181818181818182
941,3.181818181818182
922,3.181818181818182
920,3.181818181818182
894,3.181818181818182
604,3.181818181818182
191,3.181818181818182
228,3.181818181818182
1160,3.181818181818182
1127,3.181818181818182
1132,3.181818181818182
1039,3.181818181818182
998,3.181818181818182
1045,3.181818181818182
904,3.181818181818182
909,3.181818181818182
1134,3.181818181818182
1098,3.181818181818182
269,3.090909090909091
818,3.0000000000000004
834,2.9090909090909096
769,2.8181818181818183
650,2.7272727272727275
1151,2.7272727272727275
1109,2.7272727272727275
1119,2.7272727272727275
898,2.7272727272727275
862,2.7272727272727275
1139,2.6363636363636367
1106,2.363636363636364
11,2.363636363636364
863,2.3636363636363638
916,2.3636363636363638
897,2.3636363636363638
896,2.0000000000000004
641,2.0000000000000004
892,2.0000000000000004
866,1.6363636363636367
915,1.6363636363636367
914,1.6363636363636367
